,Skills_count,3ds Max,Accounting,Adobe After Effects,Adobe Creative Suite,Adobe Illustrator,Adobe Photoshop,Adobe Photoshop Lightroom CC,Adobe Premiere Pro,Android,AutoCAD,Blogging,Bootstrap,CSS,Client Relationship,Copywriting,CorelDRAW,Creative Writing,Digital Marketing,Email Marketing,English Proficiency (Spoken),English Proficiency (Written),Facebook Marketing,Flutter,Google AdWords,Google Analytics,HTML,Hindi Proficiency (Spoken),Informal dress code,Instagram Marketing,Java,JavaScript,Kannada Proficiency (Spoken),Linux,MS-Excel,MS-Office,MS-PowerPoint,MS-Word,Node.js,PHP,Photography,Python,ReactJS,SQL,Salesforce,Search Engine Marketing (SEM),Search Engine Optimization (SEO),Social Media Marketing,Tally,Video Editing,Video Making,WordPress,iOS,Date,month,year,time,stipend_min,stipend_max,stipend_avg,stipend_type,stipend_unpaid,stipend_perf,stipend_incentives,duration_months,Offer_encoded,StartDate_encoded,Location_encoded,Company_encoded,Perk_Letter of recommendation,Perk_Certificate,Perk_5 days a week,Perk_Free snacks & beverages,Perk_Job offer,Perk_Flexible work hours,Profile_encoded
142,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,11,2020,13:55:15,6000,6000,6000.0,month,0,0,0,3.0,1,0,2,189,1,1,0,1,1,1,96
143,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:16,5000,5000,5000.0,month,0,0,1,3.0,1,0,2,189,0,1,0,1,1,1,18
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:17,10000,10000,10000.0,month,0,0,0,3.0,1,0,16,96,0,1,0,0,1,0,18
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:17,10000,10000,10000.0,month,0,0,0,6.0,0,0,2,283,0,0,0,0,0,1,25
146,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:18,0,0,0.0,none,1,0,0,3.0,0,0,6,334,1,1,1,0,0,1,36
147,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:19,5000,5000,5000.0,month,0,0,0,3.0,1,0,2,337,1,1,0,0,1,1,27
148,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,11,2020,13:55:20,8000,8000,8000.0,month,0,0,0,3.0,1,0,2,92,0,1,1,0,1,0,18
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:20,10000,15000,12500.0,month,0,0,0,3.0,1,0,2,206,1,1,0,0,1,1,126
150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:21,15000,20000,17500.0,month,0,0,0,3.0,0,0,2,89,1,1,0,0,0,0,137
151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:22,5000,8000,6500.0,month,0,0,0,2.0,0,0,2,185,1,1,0,0,0,1,36
152,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:23,12000,12000,12000.0,month,0,0,0,2.0,1,0,2,137,1,1,0,1,1,0,89
153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:23,5000,5000,5000.0,month,0,0,0,1.0,0,0,2,183,0,1,0,0,0,0,99
154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:24,5000,5000,5000.0,month,0,0,0,6.0,0,0,2,348,0,1,0,1,0,0,93
155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:25,6000,6000,6000.0,lump_sum,0,0,0,3.0,0,0,2,112,1,0,0,0,0,0,101
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:26,8000,8000,8000.0,month,0,0,0,6.0,0,0,2,184,0,1,0,0,0,0,106
157,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:26,15000,15000,15000.0,month,0,0,0,6.0,0,0,2,141,0,0,0,0,0,0,36
158,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:29,2000,2000,2000.0,month,0,0,1,2.0,0,0,16,192,1,1,0,0,0,1,18
159,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,11,2020,13:55:30,5000,5000,5000.0,month,0,0,0,2.0,0,0,2,249,0,0,0,1,0,0,126
160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:33,30000,30000,30000.0,month,0,0,0,2.0,0,0,2,373,0,0,1,0,0,0,99
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:34,15000,15000,15000.0,month,0,0,0,6.0,0,0,2,279,0,1,0,0,0,1,126
162,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:34,10000,10000,10000.0,month,0,0,0,3.0,1,0,2,16,1,1,1,1,1,1,96
163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:35,18000,18000,18000.0,month,0,0,0,6.0,0,0,2,91,0,1,0,0,0,0,72
164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:36,2000,5000,3500.0,month,0,0,0,3.0,1,0,6,299,0,1,1,0,1,1,82
165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:37,11000,11000,11000.0,month,0,0,0,6.0,0,0,2,125,0,0,0,0,0,0,113
166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:38,22000,22000,22000.0,month,0,0,0,6.0,1,0,2,63,1,1,1,1,1,1,41
167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:38,10000,15000,12500.0,month,0,0,0,2.0,0,0,2,77,0,1,0,0,0,1,86
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:39,5000,5000,5000.0,month,0,0,1,2.0,1,0,3,58,1,0,0,0,1,1,18
169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:40,2000,2000,2000.0,month,0,0,1,2.0,0,0,1,211,1,1,0,0,0,1,18
170,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,11,2020,13:55:40,8000,10000,9000.0,month,0,0,0,3.0,1,0,2,246,1,0,1,0,1,0,48
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:41,8000,10000,9000.0,month,0,0,0,3.0,1,0,2,246,1,0,1,0,1,0,66
172,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:43,7000,7000,7000.0,month,0,0,0,6.0,0,0,2,200,0,1,0,0,0,1,144
173,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,11,2020,13:55:44,8000,10000,9000.0,month,0,0,0,6.0,1,0,2,282,0,1,0,0,1,1,150
174,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,11,2020,13:55:44,7000,7000,7000.0,month,0,0,0,6.0,1,0,17,200,1,1,0,0,1,1,36
175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:45,10000,10000,10000.0,month,0,0,0,3.0,1,0,2,132,1,1,1,0,1,0,104
176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:46,20000,20000,20000.0,month,0,0,0,6.0,1,0,6,294,1,1,0,0,1,0,64
177,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,11,2020,13:55:47,30000,30000,30000.0,month,0,0,0,3.0,0,0,2,136,1,0,1,1,0,0,36
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:48,8000,8000,8000.0,month,0,0,0,3.0,0,0,2,198,0,1,0,0,0,0,92
179,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,11,2020,13:55:49,2000,2000,2000.0,month,0,0,0,3.0,0,0,2,103,1,1,0,0,0,1,56
180,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:49,4000,6000,5000.0,month,0,0,0,3.0,0,0,2,84,0,1,0,0,0,1,137
181,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:50,5000,6000,5500.0,month,0,0,0,2.0,1,0,2,297,1,1,0,0,1,1,151
182,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,11,2020,13:55:51,5000,5000,5000.0,month,0,0,1,2.0,0,0,2,229,1,1,0,0,0,0,126
183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:52,8000,8000,8000.0,month,0,0,1,3.0,0,0,4,292,1,1,0,0,0,1,18
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:53,0,0,0.0,none,0,1,0,4.0,0,0,2,300,1,1,1,0,0,1,20
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:54,9000,12000,10500.0,month,0,0,0,3.0,0,0,2,330,1,1,0,0,0,1,72
186,12,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,2020,13:55:55,5000,5000,5000.0,month,0,0,0,4.0,0,0,2,286,1,1,0,0,0,1,151
187,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:56,12000,12000,12000.0,month,0,0,0,3.0,1,0,2,197,1,1,0,1,1,1,70
188,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:56,2000,2000,2000.0,month,0,0,0,6.0,1,0,6,258,0,1,0,0,1,1,151
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:57,20000,20000,20000.0,month,0,0,0,6.0,0,0,2,169,0,0,0,0,0,1,139
190,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,11,2020,13:55:58,9000,18000,13500.0,month,0,0,0,6.0,1,0,2,357,1,1,0,1,1,0,48
191,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:55:59,5000,5000,5000.0,month,0,0,0,3.0,0,0,6,194,1,1,0,0,0,1,151
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:00,25000,25000,25000.0,month,0,0,0,6.0,0,0,2,169,0,0,0,0,0,1,78
193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:01,8000,8000,8000.0,month,0,0,0,2.0,0,0,2,76,0,1,1,0,0,1,72
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:01,7500,7500,7500.0,month,0,0,0,3.0,0,0,2,178,0,0,1,0,0,0,89
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:03,2000,7000,4500.0,month,0,0,0,2.0,0,0,2,356,0,1,0,0,0,1,9
196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:03,5000,5000,5000.0,month,0,0,0,3.0,1,0,2,179,1,1,0,0,1,0,18
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:04,10000,20000,15000.0,month,0,0,0,3.0,1,0,2,159,1,1,0,0,1,0,18
198,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:05,2000,2000,2000.0,month,0,0,0,2.0,0,0,2,27,1,1,0,0,0,1,99
199,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:06,10000,15000,12500.0,month,0,0,0,3.0,1,1,2,155,1,1,1,0,1,1,135
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:09,20000,22000,21000.0,month,0,0,0,3.0,0,0,2,104,0,0,0,0,0,0,152
201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:10,9000,9000,9000.0,month,0,0,0,6.0,0,0,2,165,1,1,0,0,0,0,136
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:11,2000,2000,2000.0,month,0,0,0,3.0,1,0,12,364,1,1,0,0,1,1,18
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:12,2000,2000,2000.0,month,0,0,0,5.0,0,0,2,364,1,1,0,0,0,1,48
204,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:13,10000,10000,10000.0,month,0,0,0,2.0,0,0,2,256,1,1,0,0,0,0,151
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:13,2000,2000,2000.0,month,0,0,0,3.0,1,0,2,364,1,1,0,0,1,1,103
206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:14,7000,12000,9500.0,month,0,0,0,4.0,1,0,2,349,1,1,1,1,1,0,99
207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:15,2000,5000,3500.0,month,0,0,0,1.0,0,0,2,38,1,1,0,0,0,1,48
208,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,11,2020,13:56:16,10000,12000,11000.0,month,0,0,0,3.0,0,0,2,350,1,1,0,1,0,0,48
209,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:17,10000,12000,11000.0,month,0,0,0,3.0,0,0,2,350,1,1,0,1,0,0,49
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:18,10000,10000,10000.0,month,0,0,0,3.0,0,0,2,187,0,1,0,0,0,0,18
211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:18,10000,10000,10000.0,month,0,0,0,6.0,0,0,2,180,1,1,0,0,0,0,39
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:20,5000,5000,5000.0,month,0,0,0,3.0,1,0,2,337,1,1,0,0,1,1,75
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:21,10000,10000,10000.0,month,0,0,1,6.0,0,0,6,147,1,1,0,0,0,0,18
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:21,15000,15000,15000.0,month,0,0,0,6.0,0,0,2,141,0,0,0,0,0,0,17
215,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2020,13:56:22,15000,15000,15000.0,month,0,0,0,6.0,0,0,2,141,0,0,0,0,0,0,34
